name_1,name_2,prediction,token_set_ratio,label,error
jaguelles,cerro jaceno,0.075824894,0.29,0.0,False
hacienda tertillas,santa barbara,0.30781382,0.32,0.0,False
pico los querrados,pico los quebrados,0.95576036,0.94,1.0,False
vinas,vinaros,0.3572113,0.83,0.0,False
el leon,leon de los aldamas,0.22940125,0.73,0.0,False
reyes,etla,0.48705077,0.22,1.0,True
caserio las moreras,caserio las moreras,0.97885233,1.0,1.0,False
manuel avila camacho,matlaltengo,0.3110084,0.26,0.0,False
soledad,caserio sol del campo,0.07099349,0.21,0.0,False
bamori,bamuri,0.9008938,0.83,1.0,False
san martin toxpalan,san martin,0.4594833,1.0,1.0,True
san ramon,ramon,0.7256953,1.0,1.0,False
magdelana,la magdalena,0.5136147,0.67,1.0,False
rio tenariva,rio tenoriba,0.69564,0.83,1.0,False
concepcion,rio concepcion,0.8618854,1.0,1.0,False
barriales,barranquita,0.46650207,0.6,0.0,False
san jose de cruces,san jose de costilla,0.10467146,0.76,0.0,False
aeroporto di cordoba,bilbao airport,0.4250754,0.53,0.0,False
pendencia,pena blanca,0.32164112,0.4,0.0,False
san martin de la vega,san martyn dy la fygha,0.97911173,0.65,1.0,False
rancho ojo caliente,ojitos de santa lucia,0.1308485,0.45,0.0,False
mojacar,moharras,0.576861,0.53,0.0,True
iatova,iatova,0.8905591,1.0,1.0,False
teotihuacan,zona arqueologica teotihuacan,0.9801364,1.0,1.0,False
casa chalet casas de capuchinos,caserio carrasquilla,0.088123,0.39,0.0,False
el platanal,el pitorreal,0.14534426,0.61,0.0,False
xoxocotlan,santa cruz xixin,0.16800864,0.23,0.0,False
nuevo centro de poblacion benito juarez,nuevo centro de poblacion benito juarez,0.9965224,1.0,1.0,False
paso de alamo,collolar,0.42016816,0.19,0.0,False
rio casactic,arroyo casaltic,0.8669396,0.52,1.0,False
cullar,cullar de baza,0.27176693,1.0,1.0,True
ortiga,san felipe orizatlan,0.15983279,0.31,0.0,False
el paraiso,paraisos,0.49016887,0.78,0.0,False
bahia santa maria,barra de santa maria,0.92192954,0.81,1.0,False
san nicolas,san nicolas,0.82032526,1.0,1.0,False
las flores,flores de begona,0.48320472,0.75,1.0,True
los cozares,caserio los cortijillos,0.031847358,0.47,0.0,False
rio baldriz,baldornon,0.1068231,0.6,0.0,False
rio san jose,cruz de piedra,0.061653018,0.31,0.0,False
jabonera,la jabonera,0.8549303,1.0,1.0,False
puerta,altas de ibarra,0.54839104,0.19,1.0,False
me hi co,meseta de mexico,0.36186683,0.25,0.0,False
pria,pria,0.92793727,1.0,1.0,False
jesus carranza,jesus cantanza,0.8281366,0.86,0.0,True
riofrio del llano,riofrio,0.37647218,1.0,1.0,True
cunyuy,cunduacan,0.18233496,0.53,0.0,False
la torre,cortijo de la torre,0.61459285,1.0,0.0,True
rancho agua fria,agua fria,0.89311326,1.0,1.0,False
illa del pas,rio de las molinos,0.06614871,0.47,0.0,False
lote numero veinticinco,bajio la joya,0.18284842,0.17,0.0,False
santa leocadia de laviana,campo de caso,0.020792156,0.37,0.0,False
las palmas,estacion las palmas,0.79732543,1.0,1.0,False
caserio estacion de almonaster,estacion de almonaster,0.968797,1.0,1.0,False
rio blanco,colonia rincon viejo,0.04272639,0.53,0.0,False
barqueros,playa de barlovento de jandia,0.121882096,0.29,0.0,False
latitas,la tigresa,0.42492133,0.59,0.0,False
cantabrian mountains,sierra de cantabria,0.3358331,0.56,0.0,False
lago de banolas,lago de banolas,0.95765954,1.0,1.0,False
la paila anahuac,orejeria,0.25677586,0.08,0.0,False
santa creu dolirda,santa creu dolorda,0.96016353,0.94,1.0,False
santa maria nativitas,nativitas,0.719637,1.0,1.0,False
encino retonado,encino retonado,0.9619832,1.0,1.0,False
armadillo,rancho el armadillo,0.8414212,1.0,1.0,False
barranco de san nicolas,san munoz,0.32821974,0.5,0.0,False
rio nazre,arroyo nazre,0.73624563,0.76,1.0,False
san jose,fundicion de san jose,0.6119176,1.0,1.0,False
guicorachi,rancheria guitochi,0.28565302,0.5,0.0,False
la cienega de acatita grande,acatempan,0.07658922,0.38,0.0,False
citlaltepetl,rio pichucalco,0.18674797,0.23,0.0,False
baja coyotes,bajio de coyotes,0.92898035,0.79,1.0,False
panuco,panuco de coronado,0.40934035,1.0,1.0,True
san jeronimo zacapexco,zacapexco,0.8053743,1.0,1.0,False
portugues,el portugues,0.91387093,1.0,1.0,False
el camaron,rio el camaron,0.9038015,1.0,1.0,False
la cieneguilla,bajio las chupaderas,0.11683216,0.35,0.0,False
prado gil,caserio prado gil,0.9625494,1.0,1.0,False
san pedro,san pedro de andes,0.4355592,1.0,1.0,True
gregorio mendez,gregorio mendez primera seccion,0.69204545,1.0,1.0,False
sierra pinati,rancheria pinalejo,0.1832693,0.52,0.0,False
graciano sanchez,rio el corral,0.0150751555,0.28,0.0,False
cuautla,cotzocon,0.34848133,0.27,0.0,False
garganta de las vinas,caserio alporchones,0.023360971,0.25,0.0,False
aspolja,figueres,0.17493063,0.13,0.0,False
rio casas grandes,casas blancas,0.33324823,0.6,0.0,False
montanana,montanyana,0.74221325,0.95,1.0,False
la bisbal demporda,blanes,0.18968722,0.25,0.0,False
boquilla,la boquilla,0.8622135,1.0,0.0,True
los bajios,los bajios,0.8514768,1.0,0.0,True
san martin,san martin,0.8298114,1.0,1.0,False
noves de segre,noves,0.5338809,1.0,1.0,False
turquesa,isla turner,0.25864294,0.42,0.0,False
la barranca de los vazquez,la barranca de los vazquez,0.995466,1.0,1.0,False
los amates,amales,0.34927368,0.62,1.0,True
vecilla de curueno,la vecilla de curueno,0.96498305,1.0,1.0,False
caserio la murta,la murta,0.8652639,1.0,1.0,False
segovia,segowia,0.90002483,0.86,1.0,False
asturiana,santa rosa,0.39556748,0.53,1.0,True
cahuacan,san fernando cahuacan,0.9620101,1.0,1.0,False
kanha,kanha,0.7486906,1.0,1.0,False
roca del este,cala estany,0.1440439,0.5,0.0,False
san jose de los ris,san jose de los pozos,0.5179001,0.88,0.0,True
aguero,agudelo,0.45918447,0.77,0.0,False
tuna manza,rio de tumilco,0.03789752,0.25,0.0,False
rio el mezquital,mineral del refugio,0.13325252,0.63,0.0,False
santa maria de nieva,caserio santa maria de villalba,0.1733483,0.82,0.0,False
rio paticajo,rio de cihuatlan,0.29990408,0.5,1.0,True
piedra marroqui,marratxi,0.38881248,0.43,0.0,False
el rocio,canada el leoncito,0.12722977,0.54,0.0,False
pom,san antonio del pom,0.77938116,1.0,1.0,False
markinez,marquina jemein,0.2303634,0.43,0.0,False
mimiahuapan,san andres mimiahuapan,0.93057096,1.0,1.0,False
canada,la canada,0.8392597,1.0,1.0,False
pedro munoz,puertojano,0.33533764,0.29,0.0,False
el soldado,arroyo soldade,0.7347585,0.58,1.0,False
san miguel,goyan,0.5093255,0.4,1.0,False
cala de erese,caserio era de soler,0.058890853,0.55,0.0,False
aeropuerto nacional el lencero,auditorio nacional,0.28427783,0.62,0.0,False
estrecho de yucatan,estrecho de yucatan,0.961674,1.0,1.0,False
rancho la tinaja,tinaja,0.72012573,1.0,0.0,True
troje de olivares,rancho de trillo,0.22511671,0.48,0.0,False
la vaca,vacas,0.65668374,0.67,1.0,False
rio xuanceda,rio de gerdiz,0.19568664,0.48,1.0,True
pantitlan,colonia pantitlan,0.46985346,1.0,0.0,False
capulin,capon,0.43781006,0.67,0.0,False
el pinguino,el pinguino,0.90369636,1.0,1.0,False
amatan,san luis acatlan,0.13252257,0.45,0.0,False
santa fe 2,santa fe,0.6026483,1.0,1.0,False
las animas,animas,0.7195623,1.0,0.0,True
san jose del chilar,el chilar,0.8737952,0.8,1.0,False
boyeros,san jeronimo amanalco,0.2672887,0.36,0.0,False
el girasol,yaguirachi,0.110356785,0.4,0.0,False
mohinora,rio moctezuma,0.14903939,0.38,0.0,False
huehuechoca,huehuechuca,0.92626464,0.91,1.0,False
milpas,las mestenas,0.2661501,0.33,0.0,False
awlyfyla,balykha,0.3480937,0.53,0.0,False
jose maria morelos y pavon,huapacal primera seccion,0.21842965,0.2,0.0,False
acatitla,jesus,0.35201398,0.0,1.0,True
pinana,finana,0.7483719,0.83,1.0,False
estacion de atocha renfe madrid,atocha jarnvagsstation,0.59063303,0.49,1.0,False
los conesas,caserio los conesas,0.94526786,1.0,1.0,False
san julian,prados,0.36501676,0.25,0.0,False
san matias,tlalancaleca,0.4066047,0.27,1.0,True
san jose de la manga,san martin,0.3609393,0.47,0.0,False
san julian,san julian,0.89220417,1.0,1.0,False
huelva harbour,hafen von alcudia,0.1980817,0.19,0.0,False
cortijada el barranco del caballar,cortijada el barranco de las minas,0.39520898,0.76,0.0,False
quiros,quiros,0.9335596,1.0,1.0,False
hermanas,primero de mayo,0.24613333,0.17,1.0,True
itf tel 657810053 657810055,institut tecnologic de figueres,0.83892363,0.28,1.0,False
las zorreras,caserio las zorreras,0.96225506,1.0,1.0,False
rio valdeazogues,rio valdeabazo,0.3956117,0.8,0.0,False
sheng a gu si ting,san agustin,0.4714582,0.48,1.0,True
sacpokona,sacpokana,0.579073,0.89,1.0,False
rio paso blanco,fortin,0.08685842,0.1,0.0,False
el metate,el meson,0.3026035,0.59,0.0,False
jardin botanico,sortzez garbia,0.14643964,0.21,0.0,False
cerro el violin,el violin,0.84158134,1.0,1.0,False
coaxtlahuacan,coaxtlahuacan,0.9947546,1.0,1.0,False
salitre santa barbara,salitre santa barbara,0.9181037,1.0,1.0,False
kosta rika,ejido cosio,0.28089213,0.38,0.0,False
la berbena,la verbena,0.768648,0.9,1.0,False
mezquital de guadalupe,mezquital,0.5703664,1.0,1.0,False
rancho el alamo,alamos,0.43126664,0.48,1.0,True
estanzuela,san simon estanzuela,0.8339538,1.0,0.0,True
santiaguito,santiago cuautla,0.45571247,0.59,0.0,False
canon el alamo,canal del alamo,0.19400643,0.83,0.0,False
el aguila,rio el gallego,0.08347994,0.52,0.0,False
la mota,la mosca,0.58454853,0.8,0.0,True
la mota nuevo,la mata,0.28626207,0.6,0.0,False
moctezuma segunda seccion,segunda seccion,0.9301242,1.0,1.0,False
san martin,san martin,0.8298114,1.0,1.0,False
la concepcion,concepcion,0.70404994,1.0,0.0,True
rio potreros,rio galancitas,0.15887232,0.46,0.0,False
canada,rancho canada,0.8393728,1.0,1.0,False
portus sanctae mariae,puerto de sagunto,0.26199448,0.53,0.0,False
ejido aquiles serdan segunda seccion la florida,la azucena,0.82663125,0.33,1.0,False
perales de alfambra,peraldon,0.5132833,0.37,0.0,True
san sebastian de las barrancas,san sebastian de la barranca,0.7142874,0.97,1.0,False
barranca la brena,laguna la maria,0.22949874,0.38,0.0,False
los organos,rancho los organos,0.9529093,1.0,1.0,False
rio potrerillos,rio las tontas,0.28030777,0.48,0.0,False
rio los magueyes,rio los magueyes,0.98336124,1.0,1.0,False
rio noguera pallaresa,nogueira de ramuin,0.15466167,0.51,0.0,False
el rincon de los monzones,rincon,0.18656178,1.0,0.0,False
trigo de colon de urquides,el trigo,0.6765222,0.77,0.0,True
sant esteve sesrovires,sheng fei liu de e bu lei jia te,0.42148995,0.15,0.0,False
burgas,rio barejo,0.13305241,0.25,0.0,False
san antonio grande,san antonio,0.5553866,1.0,1.0,False
cofradia,coculiten,0.20861013,0.35,0.0,False
sant feliu de llobregat,san feliu de guixols,0.29984933,0.65,0.0,False
fresnillo de duero,frsndyya,0.30851254,0.31,0.0,False
el desague,la confederacion revolucionaria de obreros y campesinos,0.35510707,0.22,0.0,False
palmito del verde,isla de palmito del verde,0.8313621,1.0,1.0,False
tule de enmedio,el jaguey,0.41467488,0.25,0.0,False
arroyo de las canas,arroyo de las canas,0.96136516,1.0,1.0,False
caserio derramador,derramador,0.79022044,1.0,0.0,True
concepcion del valle,concepcion del bramador,0.3609934,0.82,0.0,False
cajon verde,el cajon,0.33423054,0.77,0.0,False
pinzon,rancheria el pinole,0.28334373,0.4,0.0,False
aljibis,estacion aljibes,0.35652593,0.52,1.0,True
caserio las clochas,caserio las clochas,0.9615231,1.0,1.0,False
la penuela,caserio la penuela,0.9245358,1.0,1.0,False
colonia lazaro cardenas,colonia lazaro cardenas,0.95761764,1.0,1.0,False
rio cerro prieto,el coacoyul,0.14192903,0.15,0.0,False
casa la coneja,la coneja,0.8956781,1.0,1.0,False
el perello,rio peregiles,0.12601537,0.52,0.0,False
abarzuza,abanto y ciervana,0.5233788,0.4,0.0,True
rio galancitas,rio galancitas,0.9770015,1.0,1.0,False
san jose del llano,san jose del llano,0.9833598,1.0,1.0,False
san juan,san juan quiotepec,0.393501,1.0,1.0,True
agua blanca,la comunidad,0.24603936,0.35,0.0,False
ordena,haciendita de la ordena,0.70023715,1.0,1.0,False
nariz,nanche,0.41187266,0.36,0.0,False
san miguel,san miguel tecuanipa,0.47658375,1.0,0.0,False
valencia de alcantara,province de valence,0.049050763,0.55,0.0,False
alzola,altzola,0.931732,0.92,1.0,False
bahia de abona,abla,0.20073734,0.33,0.0,False
sauz bendito,canon sauzalito,0.4947834,0.52,0.0,False
frontera,rio fresnedillas,0.07817742,0.25,0.0,False
puente de montanana,puente de montanana,0.9905047,1.0,1.0,False
rancho san jose,rancho san jose,0.80835354,1.0,1.0,False
ignacio gutierrez gomez,ignacio gutierrez gomez,0.9885108,1.0,1.0,False
ojito,ojitos,0.5694966,0.91,1.0,False
rio martinan,rio batan,0.13549022,0.76,1.0,True
ourense,orense,0.85359305,0.92,0.0,True
rancho santa lucia,santa lucia,0.8739247,1.0,0.0,True
ilarraza,monte igueldo,0.09573193,0.19,0.0,False
piedraescrita,caserio de piedraescrita,0.95208895,1.0,1.0,False
rio de las uces,rio de las uces,0.9948666,1.0,1.0,False
el torreon,torreon,0.8303252,1.0,1.0,False
capellania de san sebastian,san sebastian,0.9411921,1.0,1.0,False
san jose capula,san jose capula,0.92151314,1.0,1.0,False
canada de onofre,el campon,0.24517365,0.4,0.0,False
laguna guzman,jose gutierrez,0.13866387,0.3,0.0,False
casas loma vina,casas loma vina,0.92590064,1.0,1.0,False
tepactepec,tecpatepec,0.9095033,0.9,1.0,False
redovan,na redona,0.44194344,0.62,0.0,False
san joaquin lamillas,yondece el grande,0.21917908,0.16,0.0,False
el cerro,el cerrito,0.7054895,0.89,1.0,False
lagunillas,la lagunilla,0.4916994,0.82,1.0,True
llano de cuarte,montana de la crucita,0.36319023,0.56,0.0,False
rinconada de martinez,rinconada de martinez,0.9863606,1.0,1.0,False
monte calderon,monte caldera,0.7198784,0.89,1.0,False
el desaguee,cerro gueitajaqui,0.13534611,0.29,0.0,False
heriberto jafa,heriberto jara,0.85034657,0.93,1.0,False
caserio casarejo,caserio casarejo,0.9694093,1.0,1.0,False
santiago de compostela bus station,estacion de autobuses de santiago de compostela,0.3943614,0.88,1.0,True
rio san francisco,san francisco,0.8933158,1.0,1.0,False
castrellon,castaneira,0.304814,0.5,0.0,False
arroyo mohinora,rio mohinora,0.9227303,0.81,1.0,False
blancas,hacienda blanca,0.51886696,0.55,1.0,False
rancho los difuntos,los amarraderos,0.2375938,0.41,0.0,False
doctor belisario dominguez,doctor belisario dominguez,0.98868424,1.0,1.0,False
caserio chozas,chovar,0.78746367,0.4,0.0,True
juachi,juache,0.89136225,0.83,1.0,False
itunyoso,huemelulpam,0.33685842,0.11,0.0,False
benito juarez,chiquihuitlan de benito juarez,0.6507437,1.0,0.0,True
rio barranca grande,mariano abasolo,0.19230916,0.35,0.0,False
ignacio allende 2da seccion,estacion tacotalpa,0.096122056,0.36,0.0,False
cerro los gueritos,el pajaro,0.214518,0.22,0.0,False
canon de diablo,canal de villa de seris,0.056867458,0.51,0.0,False
el cumaro,cumaro,0.86499536,1.0,1.0,False
chapolitos,chapotito,0.7450947,0.84,1.0,False
rio la cascada,rio la cascada,0.9955478,1.0,1.0,False
puertas de guevara,minas del carbon,0.1847713,0.29,0.0,False
paxtontija,cruston,0.40263343,0.35,0.0,False
las cabanas,las delicias,0.84204185,0.61,1.0,False
el nuevo valle,valiente,0.40774223,0.36,0.0,False
rio san luis,rio san luis,0.95488465,1.0,1.0,False
tule de arevalo,tule,0.55049616,1.0,1.0,False
ingeniero vicente villasenor,presa el infiernillo,0.52688885,0.42,0.0,True
punta prados,rio prados,0.3637539,0.75,0.0,False
omellons,rio omecillo,0.28981006,0.6,0.0,False
cabo tourina,arroyo torete,0.109809525,0.48,0.0,False
la conedra,estacion enramada,0.25814834,0.22,0.0,False
caserio los calares,caserio los cachimanes,0.036001157,0.83,0.0,False
tetapache,alfonso g calderon velarde,0.1369676,0.17,0.0,False
cerro las gueras,cerro las gueras,0.9535503,1.0,1.0,False
cortijo de mazarra,caserio mazarra,0.94995767,0.64,1.0,False
juarez,villa juarez,0.8875747,1.0,1.0,False
las nacagueitas,benito juarez,0.13448042,0.29,0.0,False
cabo de palos,caserio cabo de palos,0.76160264,1.0,1.0,False
puente de genave,puente genave,0.95562285,1.0,1.0,False
municipio almoloya de juarez,tolluka,0.42963704,0.17,0.0,False
cardenas,cardenas,0.88760775,1.0,1.0,False
mea,rio medio,0.19335711,0.33,0.0,False
rancho san jose,rancho san jose,0.80835354,1.0,0.0,True
hoya del peral,caserio hoya del peral,0.96777016,1.0,1.0,False
caserio cerro hernando,cerro del aguila,0.008642331,0.48,0.0,False
montejo de cevas,montejo de ceras,0.9611432,0.94,1.0,False
isla requeson,isla requeson,0.9302056,1.0,1.0,False
registro,estacion registro,0.88568574,1.0,1.0,False
tequixquiac,santiago tequixquiac,0.8963244,1.0,1.0,False
barra de san pedro,san pedro de los ruiz,0.063532986,0.8,0.0,False
las joyas,las joconas,0.47710934,0.8,0.0,False
san andres de las yaguas,rancho tucan,0.30300248,0.28,0.0,False
la cienaga,cienegas,0.4545115,0.67,1.0,True
cienaga de flores,cienega de flores,0.9667829,0.94,1.0,False
puerta salitre,puerta del datil,0.37176234,0.67,0.0,False
ejido emiliano zapata,emiliano zapata,0.92070144,1.0,1.0,False
prtbw,rabws,0.2735711,0.6,0.0,False
salitre de la sal,planta hidroelectrica tilostoc agustin millan,0.14878362,0.26,0.0,False
san juan de las abadesas,san zoan de les abadeses,0.4306883,0.71,1.0,True
pachon,cerro pachon,0.95890236,1.0,1.0,False
san adrian de veiga,san adrian de viega,0.9488566,0.95,1.0,False
santa maria,santa maria tataltepec,0.40054563,1.0,1.0,True
villa hidalgo,paso de sotos,0.41350803,0.31,1.0,True
las mangas,mangas de corralejo,0.27448002,0.75,1.0,True
canada el mezquite,canada el mezquite,0.9771513,1.0,1.0,False
canon san jose,rio san jose,0.2804115,0.8,0.0,False
rancherias,rancheria,0.5190221,0.95,1.0,False
verde river,rio estacudo,0.3036236,0.17,1.0,True
ove,oubanes,0.2791967,0.4,0.0,False
ranchurias,rio viejo,0.31491506,0.21,0.0,False
sextin,sextin,0.9271987,1.0,1.0,False
el tajin,el tecahuite,0.3305971,0.6,0.0,False
seccion aduana la morita,las moritas,0.33062354,0.57,1.0,True
aguilar de codes,aguilar de campoo,0.4693038,0.79,0.0,False
barrio la estacion,la estacion,0.75584435,1.0,1.0,False
volcan atitlan,san jeronimo caleras,0.05833754,0.24,0.0,False
caserio almayate alto,rio de cuevas,0.012678194,0.35,0.0,False
arroyo el jazmin,arroyo la guasima gacha,0.23472634,0.55,0.0,False
cujca,san caralampio corralchen,0.26512566,0.13,0.0,False
pico tienda de la campana,ticuisitan,0.1874914,0.17,0.0,False
el canon,la pena azul,0.5900421,0.2,0.0,True
plaza de ginamar,jinamar,0.8851892,0.52,1.0,False
rancho canon del borrego,canon del borrego,0.9671356,1.0,1.0,False
san andres zabache,zaachila,0.55441535,0.38,0.0,True
cortijada el jaul,cortijada el jaul,0.9717974,1.0,1.0,False
toba,san adrian,0.36151132,0.14,1.0,True
arroyo santa barbara,santa barbara,0.52785784,1.0,1.0,False
rio del alamo,rio de las pasadas,0.31511527,0.52,0.0,False
venta uribe de juarez,venta uribe de juarez,0.99683017,1.0,1.0,False
san cristobal mazatlan,mazatlan,0.830024,1.0,0.0,True
la horcajada,caserio la horcajada,0.90556467,1.0,1.0,False
rancho agua fria,canon agua escondida,0.047066346,0.5,0.0,False
pradejon,pradejon,0.8711232,1.0,1.0,False
cortijada el alami,el alami,0.8303899,1.0,1.0,False
san jose,rancho san jose,0.6733946,1.0,1.0,False
san pedro ayotostla,san pedro,0.28656876,1.0,0.0,False
bahia ballenas,bahia de ballenas,0.9878761,1.0,1.0,False
el parian,los paredones,0.32463,0.55,0.0,False
punta banca,pena blanca,0.24794443,0.82,0.0,False
xochiatipan,xochiapulco,0.42635292,0.64,0.0,False
quintela,santa maria,0.55598176,0.42,1.0,False
san roman,san ramon,0.4733961,0.78,0.0,False
san cristobal,lobelle,0.50862277,0.3,1.0,False
rio de santiago,rio de santiago,0.996855,1.0,1.0,False
centro de investigacion agropecuario del noroeste,centro de investigacion agropecuario del noroeste,0.99331313,1.0,1.0,False
san fernando,davila,0.24613868,0.22,1.0,True
san pedro de gutierrez,san pedro de los gutierrez,0.9837085,1.0,1.0,False
el cerro del aguila,cerro del aguila,0.83582073,1.0,1.0,False
canon de palos blancos,palo redondo,0.32096773,0.24,0.0,False
huejonapan de aquiles serdan,huejonapan,0.49509582,1.0,1.0,True
alvareno,el almagre,0.44168732,0.56,0.0,False
estacion la presa,la presa,0.8960367,1.0,1.0,False
arroyo de valdehijon,arroyo de valdecaneque,0.9050514,0.76,1.0,False
cortijos pedro andres,pedro andres,0.90134996,1.0,1.0,False
el tajo,rio el mimbre,0.054269835,0.44,0.0,False
punta sainas,safagun,0.16192973,0.21,0.0,False
zopelican,la vuelta de zopelican,0.9272838,1.0,1.0,False
quintandije,quintanaje,0.57678396,0.86,1.0,False
durazno,durasno,0.9232326,0.86,0.0,True
puerto de sagunto,caserio el puerto,0.34539285,0.53,0.0,False
elotlan,elota,0.49707016,0.83,1.0,True
la calera,las caleras,0.46883142,0.9,1.0,True
brana,brafim,0.3267147,0.55,0.0,False
san martin mazapa,san martin mazapa,0.9705663,1.0,1.0,False
tepuehe,tepua,0.3365989,0.67,0.0,False
central fournier primera seccion,central fournier segunda seccion,0.30291486,0.86,0.0,False
chacalapa,rio chacalapa,0.90209556,1.0,1.0,False
caserio foyes blanques,foyes blanques,0.8972193,1.0,1.0,False
apricano,apregacion,0.4111398,0.56,0.0,False
roman,roman,0.877891,1.0,1.0,False
acuicuixcatepec,acuicuixcaltepetl,0.7617143,0.88,1.0,False
el grau de castello,villanueva del grao,0.36320946,0.42,0.0,False
las pocitas,alamo mocho,0.28121218,0.45,1.0,True
presa temascal,presa m aleman,0.6945605,0.64,1.0,False
canon la lumbre,estacion lulu,0.397676,0.5,0.0,False
las animas,mesa las animas,0.799752,1.0,1.0,False
los pastores,paso rio,0.35339218,0.5,0.0,False
caserio lo baturno,caserio lo baturno,0.9393808,1.0,1.0,False
caserio estrella,rio estomila,0.8751807,0.29,0.0,True
santa maria la asuncion,santa maria jiotes,0.4926288,0.76,1.0,True
parderrubias,pardemarin,0.33780476,0.64,0.0,False
jesus agustin castro,colonia irrigacion,0.21689022,0.21,0.0,False
matatenas,mesa de matatena,0.30385658,0.72,1.0,True
samaria,rio playa,0.30051276,0.5,0.0,False
rancheria netzahualcoyotl,ciudad miguel aleman,0.18685263,0.27,0.0,False
erradu,el sinai,0.15885553,0.29,0.0,False
coacotzintla,rio coachapa,0.055337843,0.42,0.0,False
la penita,penitas,0.75200003,0.75,1.0,False
joluque,punta jinamar,0.1185802,0.2,0.0,False
san lucas,arroyo mezcalera,0.2689433,0.24,0.0,False
teziutlan,tesjutlan,0.90104985,0.78,1.0,False
cienega de alamo,cieneguita de chepes,0.36540413,0.61,0.0,False
zapotillo,el zapotal,0.43775955,0.63,1.0,True
la pena,penita,0.49857432,0.62,0.0,False
boca rio mayo,magmora,0.4692337,0.4,0.0,False
ensenada chago,ensenada xago,0.8383876,0.89,1.0,False
a er ku wei li ya de la si pei ni ya si,alcubilla de avellaneda,0.07888617,0.43,0.0,False
nuevo villa ojitan,nuevo villa ojitan,0.98698467,1.0,1.0,False
caserio valenzuela,valenzuela,0.90188354,1.0,1.0,False
cerro tinchi,cerro tinchi,0.92966646,1.0,1.0,False
san andres jaltengo,jalpa de mendez,0.1462968,0.47,0.0,False
agua verde el salto,camalotita,0.40990892,0.28,0.0,False
apetlahucan,cerro pena lolica,0.064552,0.29,0.0,False
barrio la estacion,cortijo la estacion,0.5303662,0.81,0.0,True
san andres totoltepec,san andres,0.48215806,1.0,1.0,True
tizapan,pizapapa,0.6314713,0.67,1.0,False
san pedro nilchi,nieves ixpantepec,0.21793903,0.24,0.0,False
el jardin,tehuehue,0.18494363,0.12,0.0,False
la aguita,la aguita,0.86503196,1.0,1.0,False
kondo ndutia kuxin,kondo ndutia kuxin,0.96729755,1.0,1.0,False
el regocijo,estacion registro,0.08367728,0.43,0.0,False
jesus diaz,sipuerachi,0.23531134,0.2,0.0,False
valdeorras,el brako de avila,0.15343405,0.3,0.0,False
busani de diaz,busani,0.29984057,1.0,0.0,False
aguacate,aguacatera,0.8731925,0.89,1.0,False
san fernando,muelle de san felipe,0.08745285,0.4,0.0,False
puebla de sancho perez,puebla del principe,0.12718838,0.68,0.0,False
a di en sa,atienza,0.80689216,0.59,1.0,False
moctezuma numero dos,ejido chiapas numero dos,0.78797066,0.67,0.0,True
san martin de fica,punta de fentinanzo,0.31135616,0.49,0.0,False
faro vigia chico,cerro el vigia,0.16323067,0.6,0.0,False
caserio las pullas,caserio las pullas,0.976359,1.0,1.0,False
guanajuato international airport,aeropuerto internacional de guanajuato,0.48053077,0.83,1.0,True
el baral,rancho el vaquero,0.24325249,0.4,0.0,False
batocegachic,batopila,0.2045187,0.5,0.0,False
santa fe de mondujar,santa fe,0.40210974,1.0,1.0,True
maria isabel,manuel avila camacho,0.21863014,0.31,0.0,False
la cruz,laguna guzman,0.2912105,0.5,0.0,False
ocotlan,nanahuatipam,0.39880943,0.21,0.0,False
hitisorachi,hilareno,0.27438214,0.32,0.0,False
punta de salmon,caserio salmeron,0.018012438,0.52,0.0,False
el compromiso,rancho el cofino,0.24643272,0.48,0.0,False
aguacaticla,san jose tizates,0.12830909,0.22,0.0,False
rio asua,rio asua,0.94482976,1.0,1.0,False
santa clara del castillo,rancho santa clara del castillo,0.9730462,1.0,1.0,False
cahuitan,cahuitan,0.8789744,1.0,1.0,False
ojo carbajaleno,ojo carvajaleno,0.92646307,0.93,1.0,False
casa de ucenda,wu wei da,0.57951134,0.43,0.0,True
caserio la torre,casas de la torre,0.85240203,0.79,1.0,False
ejido santa maria,santa maria,0.7771825,1.0,1.0,False
la cruz,rancho la cruz,0.9608893,1.0,1.0,False
rio huicicila,rio huicicila,0.97339404,1.0,1.0,False
rancho luz maria,luz maria,0.8307713,1.0,1.0,False
cienega,la cienega,0.73203266,1.0,1.0,False
penaflor railroad platform,cala el calon,0.052526448,0.26,0.0,False
san antonio bobola,rio blasillo,0.12840311,0.27,0.0,False
el salado,salado,0.75550246,1.0,0.0,True
el xuchil,el xuchil,0.91899234,1.0,1.0,False
sauceda,saucedo,0.5791436,0.86,1.0,False
laguna de la cruz,seccion la cruz,0.4001553,0.64,0.0,False
punta del castrino,punta de castino,0.94284856,0.94,1.0,False
rio chico,rio piezga,0.53745794,0.53,1.0,False
buenos aires texalpan,texalpan,0.9263428,1.0,1.0,False
camiba,comedero grande,0.35604864,0.19,0.0,False
puerto penon,los garcia,0.10313036,0.09,0.0,False
el bucaro,canton el bucaro,0.84863573,1.0,1.0,False
mas den toni,masia de salvador,0.2276458,0.55,0.0,False
san miguel,san miguel del rincon,0.5540399,1.0,0.0,True
zamarrilla,zona arqueologica tepexi viejo,0.22969723,0.2,0.0,False
san jose bata,san jose bata,0.8553759,1.0,1.0,False
san cristobal,es migjorn gran,0.35807166,0.21,1.0,True
