name_1,name_2,prediction,token_set_ratio,label,error
los aldamas,rancho los alamos,0.2260978,0.64,0.0,False
rio ayancual,ayancual,0.93997186,1.0,0.0,True
seccion candelaria,rio candela,0.55663973,0.69,0.0,True
cerro boqueron,pesqueria guadalupe,0.021449158,0.24,0.0,False
el barranco,la barranca,0.8429704,0.82,1.0,False
el malpais,la encarnacion,0.23589668,0.25,1.0,True
rio,rincon y las ramblicas,0.29687527,0.24,0.0,False
colonia purisima del maguey,purisima del maguey,0.98783416,1.0,1.0,False
cano baruta,nuestra senora del rosario de baruta,0.9928242,0.71,0.0,True
temores,temoris,0.75208306,0.86,1.0,False
brunola,brunyola,0.9988006,0.93,1.0,False
caserio gil de olid,caserio gil alonso,0.0007376349,0.76,0.0,False
tomate,tomates,0.9346159,0.92,1.0,False
guayalejo,rio guayalejo,0.86495805,1.0,1.0,False
cuevas,cuezolapan,0.0019188813,0.5,0.0,False
el tobari,paredon viejo,0.5764743,0.27,0.0,True
san jose,san jose de agua azul,0.25977662,1.0,0.0,False
arroyo gandara,arroyo candara,0.854983,0.93,1.0,False
caserio nieva,niebla,0.14116745,0.42,0.0,False
arroyo de la cienaga grande,rio barrancas,0.023753997,0.3,1.0,True
vado chihuahueno,chihuahueno,0.9977223,1.0,1.0,False
santa maria,santa maria,0.7983862,1.0,0.0,True
ojo de agua de ballesteros,ojo de agua,0.0851985,1.0,1.0,True
playon,hacienda alamos de pena,0.1631995,0.28,0.0,False
san antonio rayon,san antonio,0.57294595,1.0,0.0,True
mecoacan,nicolas bravo quinta seccion,0.03662344,0.22,0.0,False
colonia otilio montano,instituto del fondo nacional de la vivienda para los trabajadores lomas de cortes,0.0006951662,0.22,0.0,False
rancho san felix,san felix,0.9389832,1.0,1.0,False
parque nacional pico de tancitaro,parque nacional pico de tancitaro,0.9978282,1.0,1.0,False
santa maria,sola,0.29940787,0.13,0.0,False
lobos,los lobos,0.99667335,1.0,0.0,True
san nicolas,san nicolas,0.44100025,1.0,1.0,True
santo tome,san julian,0.51047623,0.3,0.0,True
agricola oriental sur,colonia agricola oriental,0.26163957,0.89,1.0,True
dieciseis de septiembre,numero tres,0.20287807,0.29,0.0,False
puerto santa cruz,bahia santa cruz,0.24948661,0.77,1.0,True
rancho el galeron,fuerte,0.0411413,0.17,0.0,False
san geronimo,san jeronimo progreso,0.11672601,0.67,1.0,True
toquian chico,tonintana,0.10379293,0.45,0.0,False
matas de garzon,rio maticupir,0.002209686,0.21,0.0,False
mansilleno,manciyeno,0.074713506,0.74,1.0,True
mmmy,general mariano escobedo international airport,0.22869961,0.04,1.0,True
caserio los serranos,caserio los serranos,0.51867294,1.0,1.0,False
moraleno,morieleno,0.41245863,0.82,1.0,True
valdevimbre,valdevimbre,0.99851656,1.0,1.0,False
jose de san martin,colonia san martin,0.7096046,0.71,1.0,False
san andres zabache,san andres yatuni,0.0068629617,0.74,0.0,False
fracrau,fortin sargento leyes,0.009202299,0.29,0.0,False
la cienega,altamira,0.00878707,0.22,1.0,True
san marcos,canon de san marcos,0.05017435,1.0,0.0,False
rio san martin,el pinzan,0.01932947,0.35,0.0,False
escondida,escondida de san rafael,0.11564972,1.0,1.0,True
san juan cosala,colonia calles,0.085778765,0.21,0.0,False
carricitos de cosio,carricitos,0.7947261,1.0,1.0,False
cucapah mestizo,cucapa mestizos,0.99368334,0.93,1.0,False
presa cristales,coyotes,0.3251308,0.36,0.0,False
cuarta seccion,cuarta seccion,0.89860827,1.0,1.0,False
los zapotes,zapote,0.9830289,0.71,1.0,False
santa isabel,santa isabel sartenejos,0.9327665,1.0,1.0,False
parada gobernador garcia,parada gobernador l garcia,0.99135613,1.0,1.0,False
infonavit malanquin,las lomas de san cristobal,0.32186165,0.36,0.0,False
fores,forcallo,0.2144203,0.46,0.0,False
sur de guillen,guichixu,1.05237e-05,0.36,0.0,False
volcan jocotitlan,cerro jocotitlan,0.95455855,0.77,1.0,False
arroyo de alcalaboza,caserio alcadina,0.0716999,0.5,0.0,False
huelva ferry port,port dalcudia,0.042664647,0.47,0.0,False
olabarri ollavarre,olabarri,0.9991408,1.0,1.0,False
rio de ixtapa,rio de ixtapa,0.99262697,1.0,1.0,False
el durazno,el duraznito,0.06513884,0.91,0.0,False
museo anton,pueblo nuevo lineas 5 7,0.15116477,0.41,0.0,False
zarza,zarza de alange,0.8980859,1.0,0.0,True
tapuli,tapuri,0.5875228,0.83,1.0,False
santa locaia de alfoz de perillo,perez,0.009267435,0.18,0.0,False
san jose,san jose de las esquinas,0.7008016,1.0,1.0,False
puerto de las animas,isla las animas,0.11946926,0.8,0.0,False
punta la pava,cerro la pava,0.4083591,0.7,0.0,False
el rincon,rincon de aliso,0.16176598,0.8,0.0,False
terrera de castenada,terrero,0.3565404,0.44,0.0,False
el penasco amarillo,barranca el tablon,0.102229215,0.43,0.0,False
paclin,departamento de paclin,0.7828478,1.0,1.0,False
colonia calles,benito juarez,0.1958277,0.3,0.0,False
rancheria guiritachi,rancheria gueiritachi,0.7268865,0.98,1.0,False
las vaquerias,las tumanas,0.024682363,0.58,0.0,False
san francisco,san pedro jaltepetongo,0.0060623093,0.38,1.0,True
estancia el desengano,laguna dientudo,0.22979718,0.5,0.0,False
cano la rayita,cano la raya,0.06747468,0.92,1.0,True
higueron,el higueron,0.6366911,1.0,1.0,False
los paredes de roche,caserio los paredes,0.16094135,0.77,0.0,False
las peonias,san juan de los platanos,0.039035026,0.34,0.0,False
cano colorado,hato cano amarillo,0.058894005,0.58,0.0,False
rio acatepec,el chapulin,0.00015931425,0.17,0.0,False
caserio valderas,valderas,0.9204896,1.0,1.0,False
marts,martws khayn,0.24560277,0.59,1.0,True
tuxtepec,san juan,0.9420364,0.12,1.0,False
rancho el malinche,palo guaco,0.4641552,0.29,1.0,True
castillo de san juan de ulua,ulua,0.50840986,1.0,0.0,True
san juan de rio,juan de los rangeles,0.026850075,0.64,0.0,False
los sabinos numero dos,sabino,0.49947125,0.43,0.0,False
cano rafadeno,rabanalito,0.036569174,0.26,0.0,False
ullivarri de los olleros,ullibarri arana,0.14196597,0.51,0.0,False
granjenal,grangenal,0.6463173,0.89,1.0,False
la mesa de carrizo,mesa de carrizo,0.975692,1.0,1.0,False
dalmacio velez,sierra cuyin manzano,0.009918169,0.29,0.0,False
el pulgo,el pueblito,0.5601132,0.74,0.0,True
la vega,vaqueria,0.079955705,0.4,0.0,False
aebura,valensijos gatviu trasa,0.031164216,0.28,0.0,False
el paso,piedra buena,0.2634484,0.42,1.0,True
fuehntes de maganija,fuentes de magana,0.15235762,0.92,1.0,True
la cofradia,cofradia,0.57642686,1.0,1.0,False
rio plata,rio platanales,0.9751909,0.78,1.0,False
cabayhuaza,cabana,0.08597179,0.62,0.0,False
los organos,organos,0.7414113,1.0,1.0,False
los arcabuces,rio los arcabuses,0.9709653,0.8,1.0,False
la esperanza,la esperanza del refugio,0.4796898,1.0,0.0,False
el galapago,galapago,0.9980282,1.0,1.0,False
adolfo ruiz cortines,estacion la concha,0.07206558,0.32,0.0,False
manga romarena,mangas caberas,0.5386784,0.36,0.0,True
almacen veinte de setiembre,vazques,0.07729759,0.18,0.0,False
playon de la gloria,playon de la gloria,0.97562796,1.0,1.0,False
mesa san antonio,san blas,0.62848824,0.55,0.0,True
col mixcoac,mixcoac,0.99764764,1.0,1.0,False
cerro el cebollin,cerro faisan,0.0062368126,0.59,0.0,False
pineiro,pineiro,0.80249476,1.0,0.0,True
huehuetan,huehuetlan,0.6516362,0.95,1.0,False
san jose pueblo viejo,san jose pueblo viejo,0.9910682,1.0,1.0,False
rio botoa,caserio zapateros,0.0009192948,0.31,0.0,False
la sabana,larrainzar,0.6638932,0.42,0.0,True
rancho las norias,las mujeres,0.10747928,0.43,0.0,False
rio de algarrobo,rio alqar,0.7257969,0.64,0.0,True
pueblo de la cruz,rancheria de la cruz,0.8502401,0.74,1.0,False
masia de visen,masia de visen,0.9781081,1.0,1.0,False
guadalupe de corrientes,hacienda guadalupe,0.17706455,0.73,1.0,True
canon teconco,tenantitlan,0.008404057,0.25,0.0,False
villa diego,villa praga,0.71004593,0.64,0.0,True
santa cruz,san jose la reforma,0.37522605,0.34,0.0,False
tercero abajo,general san martin,0.3458207,0.19,0.0,False
nuevo mezcalpa,luis echeverria,0.0003825619,0.34,1.0,True
el encino,el encinal,0.41770577,0.84,0.0,False
mayucupai,mayjucupai,0.9990562,0.95,1.0,False
aeroporto di murcia san javier,lelc,0.50908625,0.12,1.0,False
valdez,vainilla de la sierra,0.06574541,0.22,0.0,False
la ladrillera tanchan,joya,0.09801199,0.08,0.0,False
el riito,ejido queretaro,0.07361152,0.43,0.0,False
dehesa de jandia,peninsula de jandia,0.0006522649,0.74,1.0,True
rio vijeo,rio viejo,0.8017553,0.89,1.0,False
estero ipucu,canada ipucu,0.7812904,0.59,0.0,True
san martin,mo a ni ya,0.38009903,0.2,1.0,True
el tintero,tildio,0.016991965,0.38,0.0,False
rio suchiapa,suchiapa,0.9538551,1.0,1.0,False
arroyo el peon,el peon,0.9581222,1.0,1.0,False
cerro coralton,el cajon,0.048243154,0.36,0.0,False
rio limo,rio limon,0.886667,0.94,1.0,False
arroyo nacanguazu,arroyo naca guazu,0.8763892,0.71,1.0,False
rio pucara,salvador mazza,0.010578811,0.33,0.0,False
puerto el ladron,el ladron,0.9851586,1.0,1.0,False
mackenna,rio victoria,0.08146197,0.1,0.0,False
rio seco,rio seco,0.8109036,1.0,0.0,True
vio,vinuehsa,0.30116594,0.36,0.0,False
santa clara,isla de santa catalina,0.10439651,0.62,0.0,False
atalaya,la atalaya,0.927011,1.0,0.0,True
profesor graciano sanchez,tetla primera seccion,0.93582165,0.22,0.0,True
el desierto,desierto,0.9990303,1.0,1.0,False
el bergueda,bergantinos,0.16192119,0.45,0.0,False
el quirofano,el castillo,0.21378079,0.43,1.0,True
rancho vitorachic,vistahermosa de negrete,0.2185364,0.35,0.0,False
jaltipan,jaltianguis,0.0002037941,0.74,0.0,False
rio,la negra,0.4973603,0.18,0.0,False
cerro blanco cuarta seccion,cuarta seccion,0.15139684,1.0,1.0,True
bachamuchi,bachamuchi,0.95099896,1.0,1.0,False
hacienda el playon,la cienega,0.08336003,0.57,0.0,False
cerro volcan,sierra naunauco,0.0826937,0.37,0.0,False
san jose de tenita,temascalio,0.055267144,0.21,0.0,False
rancho los jabalies,la jabalina,0.41984555,0.6,1.0,True
llano grande,manacal,0.11881072,0.32,1.0,True
seccion estancia alquinta,seccion estancia alquinta,0.98599184,1.0,1.0,False
paso el jobo moreno,quebrada el jebe,0.06736696,0.46,0.0,False
la piedra iman,la piedad de cabadas,0.010948244,0.59,0.0,False
arroyo el pantalon,el pantaleon,0.83525467,0.73,1.0,False
ebano,rancho el ebano,0.6563387,1.0,0.0,True
yervanis,yerbanis,0.7095126,0.88,1.0,False
paso del leon,paso de leones,0.19229236,0.89,1.0,True
caserio valdelhierro,arroyo de la alborquilla,0.05881908,0.27,0.0,False
ai er bo er song,el bolson,0.4377036,0.45,1.0,True
el vallado,la purisima,0.073763154,0.19,1.0,True
la estacion,caserio la estacion,0.90495366,1.0,0.0,True
zozutla,san miguel,0.19001275,0.35,1.0,True
paso de aguas calientes,portezuelo de aguas calientes,0.9985268,0.88,1.0,False
la palmita,palmita,0.8104679,1.0,1.0,False
santa maria huatulco,hux,0.008606841,0.17,1.0,True
islas cies,islas cies,0.9995204,1.0,1.0,False
cerro la pena,la pena,0.5845346,1.0,1.0,False
porto pi shopping centre,musee du forum de caesaraugusta,0.0028968167,0.36,0.0,False
punta picon,punta picon,0.986741,1.0,1.0,False
rancho ramirez,chilchotla,0.31493312,0.33,0.0,False
rio guey,cano guaviarito,0.0048561315,0.43,0.0,False
el ramireno,ramireno,0.96389747,1.0,1.0,False
rio de choix,choix,0.99991643,1.0,1.0,False
el chilpitin,chilpitin,0.9799096,1.0,1.0,False
la cieneguita cocospera,rancho la cieneguita,0.09267831,0.79,0.0,False
arroyo cochico chico,arroyo cochico,0.99046826,1.0,1.0,False
volcan maipu,arroyo de mailin,0.021517875,0.36,0.0,False
mulege,comondu municipality,0.47137454,0.23,0.0,False
ejido yoloxochiti segunda seccion,ejido yoloxochiti segunda seccion,0.9947506,1.0,1.0,False
rincon,el rincon,0.59968626,1.0,0.0,True
las trojes del rincon,las trojes de rincon,0.97815764,0.98,1.0,False
rio tlalpehualapa,guamuchil,7.01673e-05,0.23,0.0,False
san fernandeno,san felix,0.0754508,0.52,0.0,False
fraccionamiento campestre olinala,fraccionamiento campestre olinala,0.9875554,1.0,1.0,False
capiu abalo,isla capitan chico,0.007953728,0.28,0.0,False
petilla de aragon,petilla de aragon,0.9944692,1.0,1.0,False
boquilla,boquilla de san simon,0.733776,1.0,0.0,True
apeadero de lillo,caserio la estacion,0.011729219,0.44,0.0,False
el telefono,el teatino,0.036858935,0.67,0.0,False
sierra de riaza,sierra de ayllon,0.3867574,0.75,1.0,True
santa maria,santa maria nativitas,0.84428775,1.0,1.0,False
raudal guaika,punta pena,0.0026168968,0.26,0.0,False
rio viejo,rancho viejo,0.8037832,0.76,0.0,True
fortin makalle,ex fortin makalle viejo,0.8178206,1.0,1.0,False
arroyo butalo,rio butalo,0.99872124,0.78,1.0,False
mazatlan,mochitlan,0.76065814,0.59,1.0,False
estacion bojay,los robles bohola,0.03675281,0.39,0.0,False
casrio isla del moral,caserio canela,0.05000492,0.34,0.0,False
darsena,caserio dalid,0.05616191,0.2,0.0,False
canon santa cruz,canon de santa cruz,0.9980891,1.0,1.0,False
awlayfynza,alybnsa,0.22501926,0.35,1.0,True
portezuelo vallecitos,paso vallecito,0.99029577,0.69,1.0,False
rancho san juan,san juan de chuversea,0.008507216,0.7,0.0,False
zapotitlan de mendez,zapotitlan,0.69924057,1.0,1.0,False
barrio obrero las matas,la mata,0.24047044,0.47,1.0,True
huesca,uesuka,0.90287614,0.67,1.0,False
san francisco yohactun,santa ines,0.50843537,0.44,0.0,True
caserio manzanillo,manzanillo,0.9921839,1.0,1.0,False
puerto la marrana,la purisima,0.023015574,0.43,0.0,False
rancho la tortuga,rancho las tortolas,0.21992287,0.83,0.0,False
rio guaricho,guaricho,0.93809885,1.0,1.0,False
cano guaviarito,isla guaviariame,0.017176613,0.52,0.0,False
las brellonas,rancho boca de san jose,0.012281805,0.22,0.0,False
aragua de maturin,aragua de maturin,0.9734575,1.0,1.0,False
apwdaka,apiza,0.45152768,0.5,0.0,False
gorostapolo,ge er ma si,0.20698436,0.18,0.0,False
tzentzenguaro,tzentzenguaro,0.9851031,1.0,1.0,False
cabo gines,punta gines,0.2589441,0.67,1.0,True
pozo gamboa,pozo de gamboa,0.9998192,1.0,1.0,False
estacion la griega,santa rosa,0.0021358666,0.21,0.0,False
la codonera,la codonera,0.9169354,1.0,1.0,False
caserio los guijarros,los guijarros,0.9631041,1.0,1.0,False
huazuntlan,guasuntlan,0.9784153,0.8,0.0,True
sant bysnk dls hrts,sardanola dal bales,0.008163103,0.47,0.0,False
cuevas del mosco,caserio cuevas del cigarron,0.13970365,0.77,0.0,False
cerro zumate,dzonot zabila,0.0030414567,0.32,0.0,False
rancho el trebol,rancho el torreon,0.26963335,0.85,0.0,False
vega de poja,fyja dy bas,0.036612887,0.35,0.0,False
yi lu ya,iruya,0.7905553,0.46,1.0,False
pei ni ao sen de,penausade,0.69437486,0.24,1.0,False
riacho tuyuti,riacho tuyuti,0.99932927,1.0,1.0,False
piedra iman,rancho piedra iman,0.43097588,1.0,1.0,True
canal de albacete,canal de dona maria cristina,0.16184457,0.64,1.0,True
embarcadero fernandez,embarcadero fernandez,0.9899794,1.0,1.0,False
madero del rio,el organo,0.021597777,0.43,0.0,False
la lampara,la lapara,0.9981985,0.95,1.0,False
paraje el bajio,bajio,0.88999814,1.0,1.0,False
san francisco,norogachic,0.004184314,0.43,1.0,True
barrio de calzada,calvos de socamino,0.0030076674,0.4,0.0,False
estacion batanejos,batan del puerto,0.085706815,0.41,0.0,False
el gameno,rancho galveston,0.0030248167,0.4,0.0,False
portezuelo pantojo,panqueha,0.36397222,0.38,0.0,False
kilometro 60,general l vintter,0.06495521,0.28,1.0,True
santa agueda,ermita de santa agueda,0.7899273,1.0,1.0,False
villamontan,villamejin,0.019042788,0.67,0.0,False
badia de alcudia,bahia de alcudia,0.97077936,0.94,1.0,False
punta muxiciro,arenillas de nuno perez,0.00015748717,0.22,0.0,False
fuentesclaras,fuentesauco,0.7103413,0.67,0.0,True
san jose de las flores,san jose de las flores,0.99803114,1.0,0.0,True
la villa de cuerambaro,cuerambaro,0.4480389,1.0,1.0,True
mesa la cana,mesa la cana,0.98414135,1.0,1.0,False
coricipo,curisipio,0.54115045,0.71,1.0,False
miguel lanus,miguel lanus,0.91314816,1.0,1.0,False
la osa,el orranteno,0.29164293,0.44,0.0,False
rio hornillos,rio hornillos,0.9923233,1.0,1.0,False
pramija da mar,brymya dy mar,0.17559135,0.44,1.0,True
rancho chacon,rancho chacon,0.8386303,1.0,1.0,False
el nuevo sauz,el gavilan,0.013149964,0.35,0.0,False
octotan,venustiano carranza,0.44639558,0.23,1.0,True
el guerigo,el gueerigo,0.9753122,0.95,1.0,False
san matias tlalancaleca,san mateo,0.18836808,0.5,0.0,False
rio la blanquita,soliceno,0.019861132,0.25,0.0,False
museo de arte contemporaneo del zulia,zona industrial numero dos,0.9618439,0.29,0.0,True
rincon de los bueyes,rincon de los bueyes,0.999798,1.0,1.0,False
caserio los zancarrones,caserio los yesos,0.07588466,0.79,0.0,False
los banados,banados de pantano,0.06103864,0.78,1.0,True
rio misa cantada,rio miso cantada,0.790327,0.94,1.0,False
la concha,sierra rincon de la chinche,0.05192243,0.44,0.0,False
bosque nuevo mazatlan,bosque nuevo mazatlan,0.99689174,1.0,1.0,False
rio rucachoroi,arroyo rucachoroi,0.9316722,0.84,1.0,False
paso de san francisco,san fransyskw qrtbt,0.08838538,0.5,0.0,False
laguna farallon,el farallon de don carlos,0.017224995,0.7,0.0,False
bella vista,belgranas,0.69090927,0.5,0.0,True
rio carutu,rio caruto,0.49498758,0.9,1.0,True
rio siriparapo,rio siriparapo,0.99914134,1.0,1.0,False
chivalito,chivalito cuarta seccion,0.88060534,1.0,1.0,False
nunez,canal numero uno,0.9895104,0.29,0.0,True
el pajaro,pajaro,0.92138296,1.0,1.0,False
la pena,barranca valentin,0.1383623,0.33,0.0,False
san fernando,mision de santo domingo,0.07652718,0.4,0.0,False
cano armadillo,cano armadillo,0.98192984,1.0,1.0,False
cienaga palomito,cienaga palomita,0.96387696,0.94,1.0,False
las majadas,segunda manzana de ignacio lopez rayon,0.3171864,0.29,0.0,False
san andres yatumi,san andres yatuni,0.7647695,0.94,1.0,False
la cienega,cienega,0.6562652,1.0,1.0,False
los berrocosos,caserio los berrocosos,0.96373165,1.0,1.0,False
llorenc del penedes,llorenc del penedes,0.99480253,1.0,1.0,False
colonias tres,el garanon,0.010014464,0.26,1.0,True
galindez,san martin,0.29247493,0.33,0.0,False
rapasu,mulege municipality,0.7079992,0.16,0.0,True
engertal,casa del encin,0.04689656,0.18,0.0,False
rincon de nogoya,rincon de nogoya,0.9897997,1.0,1.0,False
rio bocon,cano boca vieja,0.8634913,0.5,0.0,True
culico,culiacan,0.25054386,0.71,0.0,False
las cabanas de castilla,las bordas,0.24168943,0.46,0.0,False
el grao de valencia,caserio el gollizo,0.0006463742,0.49,0.0,False
estat de durango,do urango,0.99987763,0.64,0.0,True
san jose,san jose de gonzalez,0.50555295,1.0,1.0,False
el jabali,jabali,0.6239334,1.0,0.0,True
barranca jesus maria,jesus maria,0.8500018,1.0,1.0,False
juan perez,juan martin,0.1487631,0.57,0.0,False
rancho el cajon,el cajon,0.53087485,1.0,1.0,False
llissa de munt,llinars del valles,0.0083171325,0.5,0.0,False
ciudad arizpe,arizpe,0.94914526,1.0,0.0,True
arroyo del olan,los ojuelos,0.1354899,0.38,0.0,False
isla cigaron,isla cigarron,0.9998571,0.96,1.0,False
picacho carcay,carboneras de imala,0.0065099294,0.42,0.0,False
canal de lesquerra,isla izaro,0.043352187,0.21,0.0,False
ibiriku deierri,iberic mountains,0.006934533,0.39,0.0,False
nev de khulio,9 de julio,0.6355661,0.61,1.0,False
san bartolome tirajana,san bartolome de tirajana,0.96878624,1.0,1.0,False
tepetilan,totolcingo,0.21756874,0.42,0.0,False
kuautitlan,cuautitlan,0.9952925,0.9,1.0,False
estacion de chamberi,metropolis house,0.037505325,0.28,0.0,False
rio terecay,cano terecay,0.9852653,0.78,1.0,False
santa catarina cuanana,santa catarina cuanana,0.99811983,1.0,1.0,False
los toros,santa barbara,0.15823054,0.18,1.0,True
punta eugenia,punta de santa eugenia,0.98239666,1.0,1.0,False
san nicolas del tule tule de abajo,tule de san nicolas,0.46686307,1.0,1.0,True
francisco sorobia,francisco sarabia cerrito pelon,0.82566375,0.69,0.0,True
rio velez,rio corneros,0.091930665,0.5,1.0,True
rio ciego,ojo carbajaleno,0.04841547,0.42,0.0,False
rio paxban,payxan,0.7467735,0.62,0.0,True
la amelia,rancho amelia,0.7635303,0.8,1.0,False
cabo aristizabal,a villanueva,0.9784923,0.29,0.0,True
ejido queretaro,queretaro,0.98433995,1.0,1.0,False
ojo de agua,san jose,0.6278159,0.21,1.0,False
caroni,quebrada de caruata,0.020830939,0.24,0.0,False
rio babanori,rio de babanore,0.99948466,0.81,1.0,False
isla conoromi,isla pato,0.54397184,0.62,1.0,False
teodoro beltran,teodoro beltran,0.99593514,1.0,1.0,False
canada del salto,hostotipac,0.3725335,0.23,0.0,False
bonrepos i mirambell,bonrepos,0.30266672,1.0,1.0,True
punta mansa,saagun,0.0035604818,0.47,0.0,False
rio colorado,rio angostura,0.17065889,0.56,0.0,False
cenarruza,goierria ziortza,0.08855358,0.4,1.0,True
canada cortina,canon cortinas,0.78429925,0.79,1.0,False
batequis,los batequis,0.99530995,1.0,1.0,False
las abiertas,la roda de andalucia,0.036334347,0.38,0.0,False
el yerbanis,el yerbanis,0.98645025,1.0,1.0,False
ka sai luo si,kasrws,0.4195531,0.42,1.0,True
veiga,san adrian de veiga,0.9550918,1.0,1.0,False
la condomina,fabrica aceite la condesa,0.04472457,0.49,0.0,False
el jaguey,el jagueey,0.84054846,0.95,1.0,False
guinolos,guinalos,0.5350553,0.88,1.0,False
departamento de fray justo santa maria de oro,partido de fray justo santa maria de oro,0.97976744,0.89,1.0,False
cofradia de chocolon,cofradia del chocolon,0.97054994,0.98,1.0,False
cabo cabezon de san pedro,santa maria,0.55307853,0.33,0.0,True
bayas,rio batan,0.17682733,0.43,0.0,False
ora,departamento de oran,0.93356115,0.26,1.0,False
el zanjon,el capitan,0.09745378,0.53,0.0,False
el bajio,el bajio de garcia,0.7724054,1.0,0.0,True
brisca,sierra la brena,0.6880359,0.38,0.0,True
santo domingo huendio,santo domingo huendio,0.94300365,1.0,1.0,False
cuilala,rio tupitina,0.09883908,0.32,0.0,False
cucurital,ruruana,0.021075808,0.38,1.0,True
el reventon,las animas,0.11208617,0.1,0.0,False
el espiritu,rancho el espia,0.008174484,0.62,0.0,False
rio iro,rio iro,0.99246824,1.0,1.0,False
cigarrito,el cibolo,0.09865938,0.33,0.0,False
emancipacion quetzalapa,rio quetzalapa,0.99732554,0.83,0.0,True
san antonio fraccion,el madrono,0.20241785,0.27,0.0,False
prades mountains,monduver,0.0066827782,0.33,0.0,False
telde,te er de,0.41134545,0.31,1.0,True
la vegonia,la balona,0.64523774,0.63,0.0,True
astorga,astobiza,0.06991961,0.67,0.0,False
rio seixo de landoy,rio seixo,0.2177607,1.0,1.0,True
colonia alvaro obregon,alvaro obregon,0.9201791,1.0,0.0,True
francisco zarco,general lazaro cardenas,0.10962309,0.37,0.0,False
arroyo camaron,estacion camaron,0.3434401,0.67,0.0,False
primera seccion,el faisan,0.72469056,0.25,1.0,False
el papalote,papagos,0.80124885,0.56,0.0,True
el barranco,rio apulco,0.21128537,0.38,0.0,False
cano los aruco,cano los aruco,0.9651171,1.0,1.0,False
harana valle de arana,eskuernaga villabuena de alava,0.20305617,0.51,0.0,False
apache,el apache,0.9363533,1.0,1.0,False
isla dubujoro,rio icaparu,0.006293581,0.17,0.0,False
los banos de vilo,barriada banos de sierra elvira,0.9592635,0.64,0.0,True
carretas,las carretas,0.93413204,1.0,1.0,False
rio ayuso,rio de la hoz,0.3327003,0.5,1.0,True
san joaquin la cabecera,barrio de san joaquin la cabecera,0.9982225,1.0,1.0,False
fovissste las aguilas,universidad autonoma del estado de morelos,0.109449886,0.29,0.0,False
la estacion,rancho la estacion,0.6158497,1.0,1.0,False
atizapan de zaragoza,santa maria atexcac,0.000115558236,0.36,0.0,False
san saturnino,pineiro,0.22301565,0.3,1.0,True
situriachi,rancho sitanachic,0.89442736,0.52,0.0,True
cerro el pino,cerro chino,0.7719647,0.75,1.0,False
desteriz,destriz,0.8013991,0.93,1.0,False
memelichi de abajo,memelichic,0.9843602,0.64,1.0,False
san jose de la ordena,la ordena dos,0.3888173,0.82,0.0,False
cordon de mary,cordon de rucanillo,0.013202505,0.78,1.0,True
calandari,cabo figuera,0.48814586,0.29,0.0,False
conejos,estacion conejos,0.9655666,1.0,1.0,False
caviahue airport,sahe,0.15828921,0.3,1.0,True
arrecife de la gallega,gabriel ramos millan seccion tlacotal,0.0039411183,0.31,0.0,False
cienega de basoco,la cienega,0.061354306,0.82,0.0,False
portezuelo de quillehue,canadon quichaura,0.020173958,0.4,0.0,False
la mariposa,rancho la maquina,0.02444124,0.5,0.0,False
mangas coveras,mangas coberas,0.98805225,0.93,1.0,False
san jose,san jorge,0.28677484,0.82,1.0,True
san martin cachihuapan,san martin atexcal,0.00024635918,0.71,0.0,False
rio ures,potrero los novillos,0.010281011,0.36,0.0,False
ayrpwatw gwankhwatw,irapuato,0.8575194,0.3,1.0,False
el campillo,caserios el campillo,0.8139317,1.0,0.0,True
santa maria,rancho santa maria,0.3698281,1.0,0.0,False
estacion golondrina,goyjaquia,0.004283849,0.29,0.0,False
la cienega,boca ciega,0.5939108,0.5,0.0,True
rio canado,rio de la canada,0.5404933,0.69,1.0,False
santo domingo,hacienda santo domingo,0.5291351,1.0,1.0,False
caserio de las nogueras,puerto de las nieves,0.0017713726,0.56,0.0,False
lai de si ma,salamanaka,0.008570286,0.36,0.0,False
ulula de castro,olleria,0.18245828,0.09,0.0,False
estacion florencio varela,florencio varela,0.9981009,1.0,1.0,False
cebreiro,ceanuri,0.3895974,0.53,0.0,False
cape san augustine,cabo san agustin,0.6872332,0.82,1.0,False
calpulalpan de mendez,calpulalpan de mendez,0.9968545,1.0,1.0,False
canada de zacatoza,arroyo de la zacatosa,0.9078787,0.67,1.0,False
boyeros,san jeronimo amanalco,0.015424828,0.36,0.0,False
cerro calderon,cerro calderon,0.90985453,1.0,1.0,False
rio zalma,rio zalma,0.9753748,1.0,1.0,False
cumbres bastonal,culico primera seccion,0.84509337,0.21,0.0,True
arroyo union,arroyo union,0.9970284,1.0,1.0,False
balerma,balear uharteak,0.27557096,0.55,0.0,False
cocuacan,santa maria coacuacan,0.9945763,0.55,1.0,False
cofradia,coculiten,0.038864147,0.35,0.0,False
distrito de riego cuatro,gustavo diaz ordaz,0.036467485,0.24,0.0,False
rancho el penasco,rancho el penasco,0.93283993,1.0,1.0,False
arroyo amenida,rio amblayo,0.63919926,0.4,0.0,True
paso columpios,rio colorado chico,0.060780313,0.31,0.0,False
baho de tanhuijo,bajo de tanhuijo,0.98950666,0.94,1.0,False
ignacio zaragoza segunda seccion,belisario dominguez,0.17010611,0.39,0.0,False
anoeta kiroldegia,estadio de anoeta,0.09313156,0.59,1.0,True
el grau de castello,el grao,0.137034,0.46,1.0,True
jadu,javali nuevo,0.31208247,0.38,0.0,False
